河南,焦作市,410800,3372
河南,濮阳市,410900,5327
河南,许昌市,411000,5087
河南,漯河市,411100,17448
河南,三门峡市,411200,2739
河南,南阳市,411300,9327
河南,商丘市,411400,13902
河南,信阳市,411500,3573
河南,周口市,411600,21491
河南,驻马店市,411700,6242
河南,省直辖县级行政区划,419000,4090
福建,福州市,350100,48332
福建,厦门市,350200,136968
福建,莆田市,350300,22441
福建,三明市,350400,8075
福建,泉州市,350500,61222
福建,漳州市,350600,13297
福建,南平市,350700,6712
福建,龙岩市,350800,12245
福建,宁德市,350900,15093
湖北,武汉市,420100,31410
湖北,黄石市,420200,3426
湖北,十堰市,420300,3352
湖北,宜昌市,420500,10098
湖北,襄阳市,420600,6208
湖北,鄂州市,420700,1961
湖北,荆门市,420800,2690
湖北,孝感市,420900,3236
湖北,荆州市,421000,4230
湖北,黄冈市,421100,8367
湖北,咸宁市,421200,4150
湖北,随州市,421300,2957
湖北,恩施土家族苗族自治州,422800,6028
湖北,省直辖县级行政区划,429000,4412
安徽,合肥市,340100,32412
安徽,芜湖市,340200,7054
安徽,蚌埠市,340300,7722
安徽,淮南市,340400,3900
安徽,马鞍山市,340500,3983
安徽,淮北市,340600,4243
安徽,铜陵市,340700,2738
安徽,安庆市,340800,10242
安徽,黄山市,341000,3502
安徽,滁州市,341100,5571
安徽,阜阳市,341200,12411
安徽,宿州市,341300,4577
安徽,六安市,341500,4771
安徽,亳州市,341600,6971
安徽,池州市,341700,1975
安徽,宣城市,341800,3655
重庆,万州区,500101,1317
重庆,涪陵区,500102,2293
重庆,渝中区,500103,4564
重庆,大渡口区,500104,622
重庆,江北区,500105,4474
重庆,沙坪坝区,500106,2708
重庆,九龙坡区,500107,6096
重庆,南岸区,500108,3720
重庆,北碚区,500109,1181
重庆,綦江区,500110,1546
重庆,大足区,500111,1739
重庆,渝北区,500112,8826
重庆,巴南区,500113,1547
重庆,黔江区,500114,737
重庆,长寿区,500115,5065
重庆,江津区,500116,897
重庆,合川区,500117,1430
重庆,永川区,500118,2491
重庆,南川区,500119,489
重庆,璧山区,500120,922
重庆,铜梁区,500151,422
重庆,潼南区,500152,452
重庆,荣昌区,500153,569
重庆,开州区,500154,727
重庆,梁平区,500155,738
重庆,武隆区,500156,223
重庆,城口县,500229,139
重庆,丰都县,500230,913
重庆,垫江县,500231,453
重庆,忠县,500233,542
重庆,云阳县,500235,768
重庆,奉节县,500236,939
重庆,巫山县,500237,192
重庆,巫溪县,500238,581
重庆,石柱土家族自治县,500240,654
重庆,秀山土家族苗族自治县,500241,392
重庆,酉阳土家族苗族自治县,500242,917
重庆,彭水苗族土家族自治县,500243,1008
陕西,西安市,610100,84477
陕西,铜川市,610200,3413
陕西,宝鸡市,610300,10859
陕西,咸阳市,610400,12371
陕西,渭南市,610500,7744
陕西,延安市,610600,3633
陕西,汉中市,610700,5387
陕西,榆林市,610800,9725
陕西,安康市,610900,3723
陕西,商洛市,611000,2457
湖南,长沙市,430100,106739
湖南,株洲市,430200,8006
湖南,湘潭市,430300,6208
湖南,衡阳市,430400,14164
湖南,邵阳市,430500,4662
湖南,岳阳市,430600,14939
湖南,常德市,430700,16516
湖南,张家界市,430800,2144
湖南,益阳市,430900,5196
湖南,郴州市,431000,6522
湖南,永州市,431100,10004
湖南,怀化市,431200,5268
湖南,娄底市,431300,2355
湖南,湘西土家族苗族自治州,433100,2605
辽宁,沈阳市,210100,24802
辽宁,大连市,210200,11092
辽宁,鞍山市,210300,7431
辽宁,抚顺市,210400,10868
辽宁,本溪市,210500,4326
辽宁,丹东市,210600,9259
辽宁,锦州市,210700,8540
辽宁,营口市,210800,11549
辽宁,阜新市,210900,2456
辽宁,辽阳市,211000,2951
辽宁,盘锦市,211100,8248
辽宁,铁岭市,211200,14459
辽宁,朝阳市,211300,13020
辽宁,葫芦岛市,211400,13978
天津,和平区,120101,1335
天津,河东区,120102,1484
天津,河西区,120103,2801
天津,南开区,120104,3472
天津,河北区,120105,1207
天津,红桥区,120106,1695
天津,东丽区,120110,2671
天津,西青区,120111,4233
天津,津南区,120112,2365
天津,北辰区,120113,2141
天津,武清区,120114,3817
天津,宝坻区,120115,2319
天津,滨海新区,120116,6998
天津,宁河区,120117,1020
天津,静海区,120118,2182
天津,蓟州区,120119,1667
江西,南昌市,360100,19420
江西,景德镇市,360200,1370
江西,萍乡市,360300,2854
江西,九江市,360400,10875
江西,新余市,360500,4305
江西,鹰潭市,360600,2632
江西,赣州市,360700,13687
江西,吉安市,360800,7009
江西,宜春市,360900,8060
江西,抚州市,361000,3439
江西,上饶市,361100,7978
云南,昆明市,530100,16260
云南,曲靖市,530300,5369
云南,玉溪市,530400,8100
云南,保山市,530500,3791
云南,昭通市,530600,2994
云南,丽江市,530700,1152
云南,普洱市,530800,2542
云南,临沧市,530900,2264
云南,楚雄彝族自治州,532300,4247
云南,红河哈尼族彝族自治州,532500,4907
云南,文山壮族苗族自治州,532600,7274
云南,西双版纳傣族自治州,532800,1763
云南,大理白族自治州,532900,2999
云南,德宏傣族景颇族自治州,533100,1282
云南,怒江傈僳族自治州,533300,1749
云南,迪庆藏族自治州,533400,264
广西,南宁市,450100,32002
广西,柳州市,450200,5842
广西,桂林市,450300,5756
广西,梧州市,450400,4772
广西,北海市,450500,2328
广西,防城港市,450600,1586
广西,钦州市,450700,4287
广西,贵港市,450800,2983
广西,玉林市,450900,4868
广西,百色市,451000,4038
广西,贺州市,451100,2938
广西,河池市,451200,2979
广西,来宾市,451300,2289
广西,崇左市,451400,1668
山西,太原市,140100,20862
山西,大同市,140200,4622
山西,阳泉市,140300,2959
山西,长治市,140400,7855
山西,晋城市,140500,6294
山西,朔州市,140600,4956
山西,晋中市,140700,7465
山西,运城市,140800,8513
山西,忻州市,140900,3480
山西,临汾市,141000,5811
山西,吕梁市,141100,5615
贵州,贵阳市,520100,12324
贵州,六盘水市,520200,2591
贵州,遵义市,520300,5274
贵州,安顺市,520400,1699
贵州,毕节市,520500,5705
贵州,铜仁市,520600,2720
贵州,黔西南布依族苗族自治州,522300,2853
贵州,黔东南苗族侗族自治州,522600,4222
贵州,黔南布依族苗族自治州,522700,3891
吉林,长春市,220100,25469
吉林,吉林市,220200,13839
吉林,四平市,220300,6396
吉林,辽源市,220400,2370
吉林,通化市,220500,3405
吉林,白山市,220600,1567
吉林,松原市,220700,3845
吉林,白城市,220800,3815
吉林,延边朝鲜族自治州,222400,3572
黑龙江,哈尔滨市,230100,27119
黑龙江,齐齐哈尔市,230200,29098
黑龙江,鸡西市,230300,10548
黑龙江,鹤岗市,230400,14090
黑龙江,双鸭山市,230500,6719
黑龙江,大庆市,230600,31582
黑龙江,伊春市,230700,4897
黑龙江,佳木斯市,230800,10212
黑龙江,七台河市,230900,3346
黑龙江,牡丹江市,231000,5302
黑龙江,黑河市,231100,12102
黑龙江,绥化市,231200,6372
黑龙江,大兴安岭地区,232700,4335
内蒙古,呼和浩特市,150100,19382
内蒙古,包头市,150200,20626
内蒙古,乌海市,150300,2182
内蒙古,赤峰市,150400,20048
内蒙古,通辽市,150500,5437
内蒙古,鄂尔多斯市,150600,12912
内蒙古,呼伦贝尔市,150700,4520
内蒙古,巴彦淖尔市,150800,4408
内蒙古,乌兰察布市,150900,2556
内蒙古,兴安盟,152200,8089
内蒙古,锡林郭勒盟,152500,2280
内蒙古,阿拉善盟,152900,1719
新疆,乌鲁木齐市,650100,13949
新疆,克拉玛依市,650200,5333
新疆,吐鲁番市,650400,1152
新疆,哈密市,650500,1319
新疆,昌吉回族自治州,652300,6041
新疆,博尔塔拉蒙古自治州,652700,8047
新疆,巴音郭楞蒙古自治州,652800,13134
新疆,阿克苏地区,652900,4120
新疆,克孜勒苏柯尔克孜自治州,653000,1060
新疆,喀什地区,653100,11007
新疆,和田地区,653200,9865
新疆,伊犁哈萨克自治州,654000,6500
新疆,塔城地区,654200,4433
新疆,阿勒泰地区,654300,2875
新疆,自治区直辖县级行政区划,659000,4843
甘肃,兰州市,620100,10090
甘肃,嘉峪关市,620200,3100
甘肃,金昌市,620300,1619
甘肃,白银市,620400,10842
甘肃,天水市,620500,3403
甘肃,武威市,620600,2723
甘肃,张掖市,620700,8344
甘肃,平凉市,620800,3235
甘肃,酒泉市,620900,4858
甘肃,庆阳市,621000,5870
甘肃,定西市,621100,3397
甘肃,陇南市,621200,1902
甘肃,临夏回族自治州,622900,2182
甘肃,甘南藏族自治州,623000,854
海南,海口市,460100,14147
海南,三亚市,460200,2927
海南,三沙市,460300,95
海南,儋州市,460400,1152
海南,省直辖县级行政区划,469000,7793
宁夏,银川市,640100,8025
宁夏,石嘴山市,640200,3050
宁夏,吴忠市,640300,3309
宁夏,固原市,640400,1609
宁夏,中卫市,640500,4664
青海,西宁市,630100,4311
青海,海东市,630200,1001
青海,海北藏族自治州,632200,555
青海,黄南藏族自治州,632300,156
青海,海南藏族自治州,632500,305
青海,果洛藏族自治州,632600,59
青海,玉树藏族自治州,632700,123
青海,海西蒙古族藏族自治州,632800,1093
西藏,拉萨市,540100,2197
西藏,日喀则市,540200,679
西藏,昌都市,540300,341
西藏,林芝市,540400,277
西藏,山南市,540500,234
西藏,那曲市,540600,197
西藏,阿里地区,542500,76
